7696244	dalemans et al., ""altered chloride ion channel kinetics associated with the f508 cystic fibrosis mutation,"" (1991) nature 354, 526-528. cited by other.
7019497	business wire, ""micro linear announces first single-chip power controller for notebook computers,"" apr. 16, 1992. cited by other.
7270871	albert, et al., cross-reactive chemical sensor arrays, chem. rev. 2000, 100, 2595-2626. cited by other.
8067367	cho et al.,"" an unnatural biopolymer,"" science, 1993; 261:1303-1305. cited by other.
6165433	barchas, ""energy convers. mgmt."", vol. 33, no. 5-8, pp. 333-340 (1992)..
5555414	abstract, ""an architecture for support of network operating system services,"" r. w. watson and j. g. fletcher, lawrence, vol. 4, no. 1, feb. 1980, pp. 33-49..
7822436	altair semiconductor, ""trimax: coexistence of wimax, bluetooth and wlan in converged handsets (non nds version)"", white paper 0012, revision 1.00, jul. 2006. cited by other.
8145901	papadimitratos et al., ""securing the internet routing infrastructure,"" ieee, oct. 2002, retrieved from the internet on jan. 14, 2007: <url: http://ieeexplore.ieee.org/iel5/35/22296/01039858.pdf?tp=&amember=1039858- &isnumber=22. cited by other.
7235246	c.l. mosher et al., ""treatment of ringworm (microsporum canis) with inactivated fungal vaccine"", vet. med., pp. 1343-1345 (aug. 1977). cited by other.
6136269	drmanac et al., ""sequencing by oligonucleotide hybridization: a promising framework in decoding of the genome program,"" the first international conference on electrophoresis, supercomputing and the human genome 60-74 (1990)..
8830443	optical microlithography xv, proceedings of spie, vol. 4691 (2002), ""resolution enhancement of 157 nm lithography by liquid immersion"", m. switkes et al., pp. 459/465. cited by applicant.
6258600	thornberry, the caspase family of cysteine proteases, br. med. bull., 1997, 53:478-490..
8309768	fujino et al., ""distinct pathways of apoptosis triggered by fty720, etoposide, and anti-fas antibody in human t-lymphoma cell line (jurkat cells)"", journal of pharmacology and experimental therapeutics, 300, p. 939-945 (2002). cited by other.
7608426	marra et al., washu-hhmi mouse est project, accession no. w89980, 1996. cited by other.
7957791	blomstrom-lundqvist et al., ""acc/aha/esc guidelines for the management of patients with supraventricular arrhythmias-executive summary"", journal of the american college of cardiology, 42(8):1493-1531, 2003. cited by other.
7495089	sevier, et al., ""monoclonal antibodies in clinical immunology,"" clinical chemistry, vol. 27(11) 1981, 1797-1806. cited by other.
8383269	jarvis et al., a li-ion cell containing a non-lithiated cathode, abs. 182, imlb 12 meeting, 2004, 1 page. cited by applicant.
8022291	""numerical modelling of rear junction si solar cells using fermi-dirac statistics"", harder et al., feit-engineering australian national university, act 0200 (4pgs). cited by other.
4260892	"melissinos, experiments in modern physics, ""gaseous ionization instruments"", academic press, pp. 175-177.."
8812702	francett, barbara, ""replication on the run,"" software magazine, aug. 1996, pp. 63-66. cited by applicant.
9665559	lexisnexis, ""integralis releases mimesweeper v2.3 with new e-mail security features; extends beyond e-mail virus detection to include content management features,"" aug. 28, 1996, 2 pages. cited by applicant.
8509265	okada, m., et al., ""pre-dft combining space diversity assisted cofdm,"" ieee transactions on vehicular technology, mar. 2001, pp. 487-496, vol. 50, no. 2, issn: 0018-9545. cited by applicant.
7560103	d. berd et al., ""induction of delayed-type hypersensitivity (dth) to ovarian cancer cells after treatment with an autologous (aut), hapten-modified vaccine,"" proceedings of the american association for cancer research annual, vol. 39, mar. 1998, p. 356. cited by other.
8892451	""jan. 1, 1994 uk: an interst in black magic--motor technology,"" insurance age, pp. 25. cited by applicant.
8343498	koivunen, et al., ""phage libraries displaying cyclic peptides with different ring sizes: ligand specificities of the rgd-directed integrins."", biotechnology (ny), 13(3):265-270 (1995). cited by other.
d361515	liquor store magazine, package power, winter 1975, p. 13, laurent perrier champagne bottle a 54 75 lw..
9222132	voss et al., ""efficient low redundancy large-scale dna sequencing at embl,"" journal of biotechnology, 41(2-3):121-129 (1995). cited by applicant.
6467605	edwards, r.a., ""integrated industrial testing systems"", preprint instrument society of america, 19.sup.th annual isa conference and exhibit, oct. 12-15, 1964, new york, preprint no. 3.1-3-64, pp. 1-12..
7342886	atlas i: a general-purpose, single-chip atm switch with credit-based flow control, ieee hot interconnects iv symposium proceedings, standford, ca, pub. aug. 15-17, 1996, 11 pgs. cited by other.
8862475	"tsangaris, m. m. and potamianos, a. 2002. agora: a gui approach to multimodal user interfaces. in proceedings of the second international conference on human language technology research (san diego, california, mar. 24-27, 2002). human language technology conference. morgan kaufmann publishers, san francisco, ca, 331-335. cited by examiner.
6811774	kendra et al., phase i trial of immunotherapy with adenovirus-interferon-.gamma. (tg1041) in patients with malignant melanoma..
7670764	lindqvist et al., clin. chem., 38:127-132 (1992). cited by other.
8738667	xsoft, a division of xerox, astoria (jul. 12, 1996), found at http://xml.coverpages.org/ducharme-sgmldbms.html. cited by applicant.
re46349	1984 fall meeting, technical committee documentation, national fire protection association, inc., quincy, ma, 18 pages. cited by applicant.
6080478	derwent accession no. 94-114861, toppan printing co. ltd--biodegradable paper container-comprises paper laminate with biodegradable plastic layer, jp,a,6064111, 940308, dw9414..
7624451	malamud, c., ""network-based authentication: the key to security"", network computing, 1991, 98-100. cited by other.
8911350	leriche, a., long-term outcome of forearm flee-lap phalloplasty in the treatment of transsexualism: bju international 101: 1297-1300 2008. cited by applicant.
8022182	thompson et al., ""baff binds to the tumor necrosis factor receptor-like molecule b cell maturation antigen and is important for maintaining the peripheral b cell population,"" j. exp. med, 192:129-135 (2000). cited by other.
8618553	jovalusky, j., do silicon carbide schottky diodes make silicon rectifiers obsolete?, electronic component news, nov. 29, 2007, http://www.ecnmag.com/articles/2007/11/do-silicon-carbide-schottky-diodes- -make-silicon-rectifiers-obsolete. cited by applicant.
9115083	han et al., ""protective effects of a neutral polysaccharide isolated from the mycelium of antrodia cinnamomea on propionibacterium acnes and lipopolysaccharide induced hepatic hepatic injury in mice"", 2006, pp. 496-500, vol. 54, chem pharm bull. cited by applicant.
5601984	schneider et al., ""incorporation of h-uridine and h-uracil into rna (a simple technique for the detection of mycoplasma contamination of cultured cells),"" experimental cell research 84:311-318 (1974)..
5102324	mechanical design and systems handbook, 2nd ed; harold rothbart, editor in chief; mcgraw-hill book company; new york, ny; 1985; pp. 41.33-41.38..
6825185	mccarthy et al,""prev. and treatment of gastroint. and complicn. due to nsaids"",pubmed:11566039;best pract. res.clin gast., 15/5,755(2001).*.
6410693	choi et al., ""ste5 tethers multiple protein kinases in the map kinase cascade required for mating in cerevisiae"", cell, 78:499-512, 1994..
9771679	web/figure of clamp and cord manager--http://img.amazplus.com/images/l/ebay.sub.--image/br04.sub.--1.j- pg, 2012. cited by applicant.
9005480	"akcora, p., et al., ""structural and magnetic characterization of norbornene-deuterated norbornene dicarboxylic acid diblock copolymers doped with iron oxide nanoparticles"" polymer (2005) 46(14):5194-5201. cited by applicant.
7955814	beucage s.l. et al, (1981), ""deoxynucleoside phosphoramidites--a new class of key intermediates for deoxypolynucleotide synthesis,"" tetrahedron letters 22, p. 1859-1869. cited by other.
7385655	n. tessler, lasers based on semiconducting organic materials, advanced materials, 1999, vol. 11, no. 5, pp. 363-370. cited by other.
d504105	toyo proxes z1 vr and zr rated tire, 2002 tread design guide, jan. 2002, p. 67. 1/4 & 1/5.*.
d750065	long, b., macworld, ""pl500 lcd pen tablet system,"" (http://www.macworld.com/article/1938/2001/02/wacomtablet.html), published feb. 1, 2001, 1 page. cited by applicant.
7432266	krause et al xenobiotica, 1998, vol. 18, no. 5, pp. 561-571. cited by other.
9072798	tewes et al., ""results of a phase i trial of the humanized anti epidermal growth factor receptor (egfr) monoclonal antibody emd 72000 in patients with egfr expressing solid tumors."" proceedings of the american society of clinical oncology (2002) 95a (abstract 378), 21. cited by applicant.
9193678	shin et al. (2002) ""preparation of plastic and biopolymer multilayer films by plasma source ion implantation,"" journal of agricultural and food chemistry 50:4608-4614. cited by applicant.
7302323	""new axis 213 ptz,"" axis communications, dec. 21, 2004. cited by other.
7718394	breitner, j.c.s., et al., ""inverse association of anti-inflammatory treatments and alzheimer's disease: initial results of a co-twin control study,"" neurology, 1994, 44, 227-232. cited by other.
6553412	press release, ""infospace.com and avantgo deliver new optimized channels of web content to handheld devices: companies introduce a comprehensive offering of web content for handhelds,"" 2 pages, jan. 28, 1999, avantgo, inc..
8293530	pimbley et al; satellite droplet formation in a liquid jet; ibm j. res. dev.; 1977; pp. 21:21-30. cited by other.
4618486	gooi, h. c. et al. natural antibodies as contaminants of hybridoma products, biochem. biophys. res. comm. 106: 539-545 (1982)..
9097614	l.l. ashbaugh, d.r. lawson, g.a. bishop, p.l. guenther, and d.h. stedman, r.d. stephens, p.j. groblicki, j.s. parikh, b.j. johnson, and s.c. huang, on-road remote sensing of carbon monoxide and hydrocarbon emissions during several vehicle operating conditions, presented at awma/epa conference on pm10 standards and nontraditional particulate source controls, phoenix, az, jan. 1992. cited by applicant.
8093293	song et al, ""ps04.01.44 crystal structure of the complex of porcine pancreatic trypsin with kunitz-type soybean trypsin inhibitor"", crystallography of biological macromolecules, p. c-106, xvii congress and general assembly of the international union of crystallog, (1996) (www.bmsc.wahing...ts/abstracts/s0081.html). cited by other.
5892780	h. murata et al., ""raid subsystem structure using ata drives"", academic society of electronic data communications conference, fall 1994, d-88, p. 93. (translation included).."
7763432	patel et al., ""effect of fetal mass, number, and stage of gestation on pregnancy-specific protein b concentrations in the bovine,"" theriogenol., 44:827-833, 1995. cited by other.
4974683	advertising literature entitled ""the ridge hugger"" of k and m manufacturing company of renville, minn. including a reprint from the dec., 1984 issue of farm industry news..
6661847	tia standard draft: north american telephone network transmission model for evaluating analog client to digitally connected server modems, telecommunications industry association, pn3857,draft 10 (feb. 1999)..
9177416	""fovia.com"", retrieved on jan. 15, 2010 at <<http://www.fovia.com/>>, fovia, 2005, pp. 1. cited by applicant.
7018800	web pages from www.triant.com (3 pgs.). cited by other.
6458358	alving et al., progress in clin. & biol. res., 47:339-55, 1980.*.
5340738	drocourt, d., et al., 1988, nucleic acids research, 16(19): 9337..
9556110	jiang et al., electrochemically controlled release of lipid/dna complexes: a new tool for synthetic gene delivery system. electrochem commun. 2004;6:576-82. cited by applicant.
7865757	"http://www-8.ibm.com/servers/eserver/au/pseries/cuod/advantages.html, ""pseries capacity upgrade on demand advantages"". cited by other.
6962791	kawaminami, m. et al. ""the fundamental structure of cycasin, (methyl-onn-azoxy)methyl.beta.-d-glucopyranoside."" acta crystallogr. section b 107 (37), 2026, 1981..
9540040	d.i. katzourakis, et al.; ""steering force-feedback for human machine interface automotive experiments""; ieee trans. instrum. meas., vol. 60, no. 1, pp. 32-43, jan. 2011. cited by applicant.
5690642	fogarty, thomas j.; ""intraoperative coronary artery balloon-catheter dilatation""; american heart journal; apr. 1984; pp. 845-850..
7225441	robin, john scott and irvine, cynthia e., ""analysis of the pentium's ability to support a secure virtual machine monitor,"" proceedings of the 9th usenix security symposium, aug. 14, 2000, pp. 1-17, xp002247347, denver, co. cited by other.
7994376	andes, cecily, et al., ""new tantalum catalyst for the selective trimerization of ethene,"" inor 273, 1 pg. cited by other.
9191215	the dryad numeral cipherauthentication system; from https://hosta.atsc.eustis.army.mil; printed may 11, 2004; pp. 1-12. cited by applicant.
re40841	information storage devices, inc. ""isd 1012a/1016/1020a single-chip voice record/playback devices,"" feb. 1992. cited by other.
7233340	adobe photoshop 5.0 user guide for macintosh and windows adobe photoshop 5.0 user guide, pp. 259-288, 1998. cited by other.
6418424	press release from internet dated sep. 16, 1997 ""new webtv(r) plus system""..
8024522	tanenbaum, a. s., ""structured computer organization,"" second edition, prentice hall, inc., 1984 (5 pages). cited by other.
6274319	yuhki et al., j. immunol. 158, 2822-2833, 1997.*.
4065412	biochem. et biophys. acta 115, 371-396, 1966..
7094351	harris et al., eds., protein purification methods: a practical approach, oxford university press, new york ny, 1989, pp. 235-237. cited by other."
6743907	mackay et al. ""human tango 229 polypeptide"", database: a_geneseq_032802, accession no: aau00670; sep. 7, 2001.*.
5965519	matsura et al., j. chem. soc. chem. comm. xx: 451-459 (1976)..
8879835	an, x., and pellacini, f. 2008. appprop: all-pairs appearance-space edit propagation. acm siggraph. pp. 1-9. cited by applicant.
9619385	pinter et al., ""data sharing conscious scheduling for multi-threaded applications on smp machines,"" euro-par 2006 parallel processing, lecture notes in computer science, pp. 265-275, vol. 4128,.copyrgt. springer-verlag berlin heidelberg 2006. cited by applicant.
7729904	ed tagg, automating operator assisted calls using voice recognition, speech technology, 4 pages, mar./apr. 1988. cited by other.
6734343	matthews et al, ""removal of limolin and naringinmfrom citrus juice by styrene divinylbenzene resins"" food tech., apr., 1990, pp. 130-132..
9587281	aklilu et al., ""depletion of normal b cells with rituximab as an adjunct to il-2 therapy for renal cell carcinoma and melanoma,"" annals oncology, 15:1109-1114 (2004). cited by applicant.
7475432	schneier, bruce, applied cryptograph 2.sup.nd edition. john wiley and sons pub., oct. 1995, pp. 30-31. cited by other."
7622259	vanhoorelbeke et al., ""plasma glycocalicin as a source of gp1b-alpha in the von willebrand factor ristocetin cofactor elisa"", thromb. haemost., 2005, vol. 93, pp. 165-171. cited by examiner.
8689173	marion murzek, detection of structural transformation patterns in business process models, 2002, pp. 2-10. cited by examiner.
re38180	spooner, david l., ""measurement of the transfer function of hardcopy color reproduction systems: a metric for comparison"", proceedings 1992, vol. 2, technical association of the graphic arts and inter-society color council, papers presented at the conference on comparison of color images presented in different media, williamsburg, virginia, feb. 23-26, 1992, pp. 917-927.*.
8238888	""npl-188.sub.--references cited"", english translation , 1. cited by other.
7723452	ni et al., ""polyurea/polysiloxane ceramer coatings"", elsevier, progress in organic coatings, 38 (2000), pp. 97-110. cited by other."
8690906	kinney, t.b. et al., ""fatal paradoxic embolism occurring during ivc filter insertion in a patient with chronic pulmonary thromboembolic disease"", journal of vascular and interventional radiology, 2001, 12:770-772. cited by applicant.
7927268	boston, et al., ""differential: a new technique for isolated brain cooling during cardiopulmonary bypass,"" ann. thorac. surg. 69:1346:50. cited by other.
8609071	rini sudjalim, t. et al. ""prevention of demineralization around orthodontic brackets in vitro."", american journal of orthodontics and dentofacial orthopedics, vol. 131, no. 6, 2007. cited by applicant.
8435360	english abstract for de 10 2005 025 830, ""simultaneous passivation and black coloration of substrate coated with zinc-nickel alloy, using acidic solution containing weakly coordinating anion"", dec. 7, 2006. cited by applicant.
7901714	chou, et al. j. biol. chem. 252(18):6438-6442 (1977). cited by other.
8759873	g.l. destefanis, ""electrical doping of hgcdte by ion implantation and heat treatment,"" journal of crystal growth, vol. 86, 1988, pp. 700-722. cited by applicant."
6759424	bullesbach, e. ""protection in peptide synthesis (part ii): multifunctional amino acids--cleavene of protecting groups--outlook on the technique of protection,"" kontakte, vol. 1, no. 80, pp. 23-35 (1980)..
7001991	laske dw, morrison pf, lieberman dm, carthesy me, reynolds jc, stewart-henney pa, koong ss, cummins a, paik ch and oldfield eh. chronic interstitial infusion of protein to primate brain: determination of drug distribution and clearance with single-photon emission computerized tomography imaging. j neurosurg 1997; 87: 586-594. cited by other.
5425043	n. k. dutta et al., ""bistability in coupled cavity semiconductor lasers"", appl. phys. lett. 44, 30 (1984) (no month)..
5700788	antiviral research 27 (1995) 335-354, ""novel sulfonated and phosphonated analogs of distamycin which inhibit the replication of hiv"", david j. clanton, robert w. buckheit, jr., sara j. terpening, rebecca kiser, nicola mongelli, andrea lombardi borgia, robert schultz, ven narayanan, john p. bader and william g. rice.."
9852737	ruffini, et al., ""spherical harmonics interpolation, computation of laplacians and gauge theory,"" starlab research knowledge, oct. 25, 2001, 16 pp. cited by applicant.
7457350	yang, c-k. k. et al., ""a serial-link transceiver based on 8-gsamples/s a/d and d/a converters in 0.25-um cmos"", ieee journal of solid-state circuits, vol. 36, no. 11, nov. 2001, pp. 1684-1692. cited by other."
9434529	opposition against clayton's european patent 1 789 343 b1, ""annex to the communication,"" mar. 3, 2015, 5 pages. cited by applicant.
7405034	s. l. clark et al., ""ionic effects of sodium chloride on the templated deposition of polyelectrolytes using layer-by-layer ionic assembly,"" macromolecules, 30, 7237-44 (1997) 8 pages. cited by other.
7473678	mcallister et al., ""eighteen-month radiographic and histologic evaluation of sinus grafting with a-rganic bovine bone in the chimpanzee,"" the international journal of oral & maxillofacial implants, 1999, 14(3): 361-368. cited by other.
6093561	"sugimoto, h. et al., ""purification, cdna cloning, and regulation of lysophospholipase from rat liver"", j. biol. chem., 271: 7705-7711 (1996)..
7029430	multi chamber counterflow centrifugation system, dijkstra vereenigde b.v., 13 pgs. cited by other.
5559011	gallice, et al., clin. chem., 34:2044-2047 (1988)..
9783518	vanholder, r. et al., ""review on uremic toxins: classification, concentration, and interindividual variability"", kidney international, 2003, vol. 63, pp. 1934-1943. cited by applicant.
4822887	abramovitch, pyridine and its derivatives part 2 supplement, pp. 422-423..
8207303	tomlinson et al. the imprint of somatic hypermutation on the repertoire of human germline v genes j. mol. biol., 1996. 256:813-817. cited by examiner.
8933540	haehyung lee et al., thermal characterization of high performance mcp with silicon spacer having low thermal impedance, 21st ieee semi-therm symposium, 0-7803-8985-9/05.copyrgt. 2005 ieee. cited by applicant.
7428305	shannon, communication theory of secrecy systems, 1949. cited by examiner.
7964343	agostini et al. ""complete genome of a jc virus genotype type 6 from the brain of an african american with progressive multifocal leukoencephalopathy,"" journal of human virology, 1998, pp. 267-272, vol. 1 (4). cited by other.
8962247	cruikshank et al., ""a lipidated anti-tat antibody enters living cells and blocks hiv-1 viral replication,"" j. acquired immune deficiency syndromes and human retrovirology 14:193 (1997). cited by applicant.
9814772	takayama et al., ""complete structure of lipid a obtained from the lipopolysaccharides of the heptoseless mutant of salmonella typhimurium,"" j biol. chem. 258(21):12801-12803, nov. 10, 1983. cited by applicant.
7075068	burykov et al., ""device and method for gas electrophoresis, chemical analysis of environment,"" ed. prof. v.v. malakhov, novosibirsk: nauka, pp. 113-127 (1991). cited by other.
9540383	freshney, r,i., et al., ""culture of animal cells."" a manual of basic technique, alan r. liss, inc., 1983, new york, 1-7. cited by applicant.
5773696	song et al., (1995) science 270:1804-1806..
7002490	peter lablans, 15. expressing ternary scrambling/descrambling in binary logic, the logic of more, ""http://www.ternarylogic.com"", available on internet dec. 8, 2003. cited by other.
5924973	wiedermann et al., j. am. col. cardiol. 23(6):1491-1498 (1994) (exhibit 26)..
9420499	fujitsu; ""efficient harq protocol for sic based dl comp""; 3gpp tsg-ran1 #58; r1-093154; aug. 24-28, 2009; pp. 1-17; shenzhen, china. cited by applicant."
9295664	bastida j, et al. (2011) chemical and biological aspects of amaryllidacea alkaloids. recent advances in pharmaceutical sciences, 65-70. cited by applicant.
8795633	kagechika, h. et al., ""synthetic retinoids: recent developments concerning structure and clinical utility."" j. med. chem., sep. 22, 2005, vol. 48, no. 19, pp. 5875-5883. cited by applicant.
8571625	klueh et al. 2003. use of vascular endothelia cell growth factor gene transfer to enhance implantable sensor function in vivo, biosensor function and vegf-gene transfer, pp. 1072-1086. cited by applicant.
7510585	figs. 9262, and 9264, phase diagrams for ceramists, vol. xi, oxides, the american ceramic society, 1995, pp. 105-106. cited by other.
6520855	bally circus advertisement for excerpt from ""lemons, cherries and bell fruit gum,"" richard m. bueschel, 3 pages (date unknown)..
8745133	anonymous. (date unknown). ""google earth user guide--using image overlays and 3d models,"" located at <http://earth.google.com/userguide/v4/ug.sub.--imageoverlays.html >, feb. 27, 2008; nine pages. cited by applicant.
7751057	haka, a.s. et al., ""diagnosing breast cancer by using raman spectroscopy"", proceedings of the national academy of sciences of the united states of america, vol. 102, no. 35, pp. 12371-12376, (2005). cited by other.
9809813	heger. ""roche's 454 eyes immune repertoire sequencing as key application for long-read platform"". feb. 2, 2010. 4 pages. http://www.genomeweb.com/print/932624. cited by applicant.
9742018	yang et al., functionalization of multiwalled carbon nanotubes by pyrene-labeled hydroxypropyl cellulose. j phys chem b. oct. 16, 2008;112(41):12934-9. doi: 10.1021/jp805424f. epub sep. 23, 2008. cited by applicant.
8420091	mori m, et al., ""the cytotrophoblast layer of human chorionic villi becomes thinner but maintains its structural integrity during gestation."", biology of reproduction, 2007, pp. 164-172, vol. 76. cited by applicant.
5714321	weisburg et al., ""eubacterial origin of chlamydiae,"" journal of bacteriology 167:570 (1986)..
8262244	ki, ""charging ahead: intelligent wireless power for real world environments"", http://ki.com/wirelesspower/assets/ki.sub.--ecoupled.sub.--overview.pdf (accessed jul. 7, 2010). cited by other.
5279958	biological abstracts, vol. 80, no. 1, jul. 1985, no. 4165, viac et al..
6255281	lesur et al, ""clara cell protein (cc-16) induces a phospholipase... ,"" am. j. respir. crit. care med., vol. 152, pp. 290-297 (1995)..
9622484	li, x.-y. et al.: ""diversity and active mechanism of fengycin-type cyclopeptides from bacillus subtilis xf-1 against plasmodiophora brassicae"", j. microbiol. biotechnol. (2013); 23(3), 313-321. cited by applicant.
8320708	croft et al., an evaluation of information retrieval accuracy with simulated ocr output, 1992, in proceedings of the third annual symposium on document analysis and information retrieval, pp. 1-12. cited by examiner.
9699785	kroyer, thomas , ""a waveguide high order mode reflectometer for the large hadron collider beam-pipe"", diss. tu wien, 2003. cited by applicant.
7733609	"robin zeng et al., ""esd damage of gmr sensors at head stack assembly,"" eos/esd symposium (1999); pp. 380-384. cited by other."
7911115	uchino, k. 1986. ""electrostrictive actuators: materials and applications,"" ceramic bulletin, 65(4), pp. 647-652, 1986. cited by other.
9671332	khan, et al., low power greenhouse gas sensors for unmanned aerial vehicles, remote sensing, may 9, 2012, pp. 1355-1368, vol. 4. cited by applicant.
9366896	takahashi.m et al., ""theoretical analysis of igzo transparent amorphous oxide semiconductor,"", idw '08 : proceedings of the 15th international display workshops, dec. 3, 2008, pp. 1637-1640. cited by applicant.
7914831	chou, et al. trends pharm. sci. 4:450-454 (1983). cited by other.
6379895	matthes et al., ""simultaneous rapid chemical synthesis of over one hundred oligonucleotides on a microscale,"" embo j., 3(4):801-805 (1984)..
8025565	playstation, playstation 2: information from answers.com; 8 pages, sep. 8, 2005. cited by other.
9492521	dawoud, t.m., jiang, t., mandal, r.k., ricke, s.c. and kwon, y.m. (2014) improving the efficiency of transposon mutagenesis in salmonella ententidis by overcoming host-restriction barriers. molecular biotechnology, 56, 1004-1010. cited by applicant.
7893182	"english language abstract for ep1090159 extracted from espacenet.com database jan. 22, 2007. cited by other.
8224437	schauerte et al., ""transvenous parasympathetic nerve stimulation in the inferior vena cava and atrioventricular conduction."" j. cardiovasc. electrophysiol., 11(1):64-69 (jan. 2000). cited by other.
8377666	genbank accession no. xp.sub.--828352.1 ; gi no. 71754875 (may 15, 2008). cited by applicant.
5832931	yamashita, y, et al., (1991) photodynamic therapy using pheophorbide-a and q-switched nd:yag laser on implanted human hepatocellular carcinoma. gast. jap. 2 6, 623-627..
6185179	"""electricity in the service of man"", edited by r. wormell; published by cassell & company, new york; 1886, pp. 752-753..
8088407	chang, m., et al. ""basic science and clinical aspects of wound healing in glaucoma filtering surgery,"" journal of ocular pharmacology and therapeutics, 1998; 14(1):75-95. cited by other.
7867498	lucas, et al., ""functional differences in idiotypically defined iggi anti-polysaccharide antibodies elicited by vaccination with haemophilus influenza type b polysaccharide-protine conjugates,"" j immunol 154:4195-4202 (1995). cited by other.
9512232	rudolph, m. & wilson, i.a., the specificity of tcr/pmhc interaction, current opinion in immunology (2002) 14:52-65. cited by applicant.
7937541	r. bhashyam, ""tpc-d--the challenges, issues and results"", sigmod record, vol. 25, no. 4, dec. 1996, pp. 89-93. cited by other."
6019965	a. bradley et al., biotechnology, 10:534-539 (1992)..
9366869	kent optronics, inc., liquid crystals for photonics, ""liquid crystal switchable mirror"", 2 pages, http://www.kentoptronics.com , prior to mar. 12, 2014. cited by applicant.
8604037	spooren et al., ""novel allosteric antagonists shed light on mglu.sub.5 receptors and cns disorders"", trends in pharmacological sciences 22(7):331-37 (2001). cited by applicant.
8374951	amenc, noel, faff, robert, and martellini, lionel, ""desperately seeking pure style indexes,"" risk and asset management research centre, nov. 25, 2003. cited by applicant.
8986694	poirier et al., ""implication of the proprotein convertase narc-1/pcsk9 in the development of the nervous system"", j neurochem, 98(3):838-850, (2006). cited by applicant.
7582637	turck et al., advances in the directed metallation of azines and diazines (pyridines, pyrimidines, pyrazines, pyridazines, quinolines, benzodiazines and carbolines). part 2. metallation of pyrimidines, pyrazines, pyridazines and benzodiazines,) tetrahedron 57:4489-4905 (2001). cited by other.
5831133	j. boyer et al., ""reduction selective de composes carbonyles par catalyse heterogene a la surface des sels"", tetrahedron, vol. 37 (1981), pp. 2165-2171..
7403323	iprp for pct/us05/033221 filed sep. 16, 2005. cited by other.
7729761	rutanen, j. , et al., ""progress and prospects--post-intervention vessel remodeling"", gene therapy, 9, (2002),1487-1491. cited by other.
8321871	lars c. wolf et al. ""concepts for resource reservation in advance"" multimedia tools and applications, [online] 1997, pp. 255-278, xp009102070 the netherlands retreived from the internet: url: http://www.springerlink.com/content/h25481221mu22451/fulltext.pdf [retrieved on jun. 23, 2008]. cited by other.
7738096	zeiri, et al., colloid-induced surface enhanced raman spectroscopy of bacteria, 75th acs colloid and surface science symposium, jun. 2001. cited by other.
6596512	blakely, et al., ""regulation of antidepressant-sensitive serotonin transporters,"" neurotransmitter transporters: structure, function, and regulation, chapter 2:29-72 (1997)..
7067072	koschnik, f.h., j. m. spaeth, r. s. eachus, w. g. mcdugle, and r. h. d. nuttal, ""experimental evidence for the aggregation of photostimulable centers in bafbr:eu2+ single crystals by cross relaxation spectroscopy,"" phys. rev. lett. vol. 67, iss. 25, pp. 3571-3574 (dec. 16, 1991). cited by other.
7032667	albertsson et al., ""aliphatic polyesters: synthesis, properties and applications"", advances in polymer science, vol. 57 degradable aliphatic polyesters, 2002. cited by other.
7815451	kaufer, et al., ""controlling crosstalk in high-speed digital systems"", electronic systems, pp. 31-35, may 1999. cited by other.
9572842	pearce et al., ""modification of the colonic microflora using probiotics: the way forward?,"" gut, 41(suppl 3):a63 (1997). cited by applicant.
6512098	davis, b. g., et al., ""the controlled introduction of multiple negative charge at single amino acis sites in subtilism bacillus lentus,"" bioorganic and medicinal chemistry, (nov. 1999) 7 (11):2293-301,xp0000892840..
7144581	chen et al., ""t-cells for tumor therapy can be obtained from antigen-loaded sponge implants,"" cancer research 54(4):1065-1070, feb. 15, 1994. cited by other.
9355417	harland financial solutions, inc.; ""harland--loan servicing;"" interlinq.rtm. builderblocks [online]; [retrieved on dec. 8, 2006]; retrieved from the internet <url:www.harlandfs.com/productsandservices/loanservicing.asp?id=148&gt- ;; pp. 1-2. cited by applicant.
8720937	mor/ryde, t/a modular rubber suspension system, service manual, mar. 5, 2003. cited by applicant.
9279813	ratledge, colin, et al., ""the occurrence of carboxymycobactin, the siderophore of pathogenic mycobacteria, as a second extracellular siderophore in mycobacterium smegmatis"", 1996 microbiology, vol. 142, pp. 2207-2212. cited by applicant.
9733260	schroeter, ml et al. (2009) neural correlates of alzheimer's disease and mild cognitive impairment: a systematic and quantitative meta-analysis involving 1351 patients. neuroimage. vol. 47: pp. 1196-1206; entire document. cited by applicant.
7247154	j. gray et al., development of the technology for `diprifusor` tci systems; anesthesia, 1998, 53, supplement 1, pp. 22-27. cited by other.
8853202	zabel, brian a. et al., ""elucidation of cxcr7-mediated signaling events and inhibition of cxcr4-mediated tumor cell transendothelial migratoin by cxcr7 ligands,"" the journal of immunology (jul. 29, 2009) on-line version, 8 pages. cited by applicant."
5910431	ncbi entrez, genbank report, accession no. aa649666, from nci-cgap (nov. 1997)..
9513253	binks, ""wetting: theory and experiment"", current opinion in colloids and interface science, vol. 6, no. 1, 17-21, 2001. cited by applicant.
7795428	west, anthony r., solid state chemistry and its applications, wiley, new york, 1988, pp. 358 & 365. cited by examiner.
9737525	burton et al., ""in vivo modulation of the parkinsonian phenotype by nrf2,"" neurotoxicology, 2006, 27(6): 1094-1100. cited by applicant.
8709813	franks (1998) ""freeze-drying of bioproducts: putting principles into practice""; european journal of pharmaceutics and biopharmaceutics; 45:221. cited by applicant.
